,author.properties.friends,author.properties.status_count,author.properties.verified,content.body,location.country,properties.platform,properties.sentiment,location.latitude,location.longitude
765,1268,28105.0,False,@tomhfh as have I. You must've just met a bad bunch,GB,twitter,-1.0,53.802038177843606,-1.5654900000000005
766,418,909.0,False,@booboo_gabiana syempre! PRESENTTTT! 😍,GB,twitter,0.0,51.45412060423482,-0.01799
767,371,26900.0,False,I was a hoe and I admitting it 💃🏾 https://t.co/FBGe5WA6WB,GB,twitter,-1.0,52.49405270288055,-1.8906405
768,239,6462.0,False,Hella cray  https://t.co/VGvqnUEVQC,GB,twitter,-1.0,50.74229888148258,-1.852607
769,2028,7719.0,False,Brandy getting quality cuddles from her my dad today. #Colddog… https://t.co/zQi4JVENlh,GB,twitter,0.0,53.74042,-0.2126
770,4929,124569.0,False,"@JeanneBartram @GraceMurphy2 Don't forget, that includes a number of people who complain about immigration into UK.",GB,twitter,-1.0,53.79458633114398,-1.249127
771,2911,9862.0,False,@xBrunnoFGx That is why I am not big on multiplayer games :) I help when I do play and apparently help too much and get booted out for it x,GB,twitter,-1.0,51.02295143263842,-3.927119
772,102,14198.0,False,I'm tryna never go broke,GB,twitter,-1.0,51.50009845259365,-0.148936
773,818,27891.0,False,#NowPlaying on @RadarRadioLDN Sir Spyro - Side by Side [@YGG_ REMIX],GB,twitter,0.0,51.46034516709653,-0.1154059999999999
774,268,1158.0,False,Another day of catering for a lovely wedding in #devon.  This time a picnic with vintage picnic baskets for an intimate part of 6. #vintage,GB,twitter,0.0,51.39781057661456,-0.252754
775,1265,35881.0,False,@Karuna_Soul @AwakenSovereign @DidActDude @KaiHolloway @bunner44 https://t.co/Qr2c9wWJpM,GB,twitter,0.0,51.490020924854,-0.088161
776,523,14344.0,False,"Roses are red, 
Help, I've been cut. 
You know what will help? 
A sweet glass of nut",GB,twitter,0.0,51.36215995446763,1.1290525
777,2457,40741.0,False,few close friends  https://t.co/YqiqQO5YJv,GB,twitter,-1.0,51.63335610131152,-2.6772815
778,2113,17632.0,False,@jakerousell_ keen,GB,twitter,0.0,52.290781127298246,-2.1150725
779,1948,2435.0,False,@wes_foderingham I am your no1 fan could I get a retweet meet u at the marry park dream day best day of my life 😃,GB,twitter,1.0,55.977181887158565,-4.052037
780,159,3625.0,False,Sorry but what would a girl without pesto pasta late at night hungry n in search of tea? Cry? Starve? Wither away?,GB,twitter,-1.0,53.91837488735421,-1.0988509999999998
781,456,1400.0,False,Tier is relevant,GB,twitter,0.0,52.530541925714566,-2.2038685000000005
782,1238,22078.0,False,"Being bored, not tired, single and awake at a time nobody else is up is a bad combination",GB,twitter,-1.0,51.88450818389225,-2.1855095
783,1589,9998.0,False,It's not rape if you vape,GB,twitter,-1.0,54.5697379277102,-1.322
784,277,31460.0,False,@ThyJakk m8 u will get hella views with that thumbnail,GB,twitter,-1.0,51.59585202771581,-0.3370625
785,359,35392.0,False,What a brilliant night ❤️,GB,twitter,1.0,53.44721721577191,-2.72983
786,371,92954.0,False,When their last seen on what's app and Instagram activity don't add up to the time it takes them to reply 😡,GB,twitter,-1.0,52.596279428808245,-1.999259
787,2457,40748.0,False,a better person  https://t.co/SOkhWQRaKu,GB,twitter,0.0,51.63335610131152,-2.6772815
788,1095,2768.0,False,@sam64wilson God tiller https://t.co/lGs5dw3OHJ,GB,twitter,0.0,54.37753397020612,-2.822569
789,4257,130050.0,False,@ScarlettPRLoves @iMantaraLondon @ThaiSquareSpa i love drinking jasmine tea and lighting jasmine candles so this is just up my street,GB,twitter,1.0,55.13511300814875,-1.7396195
790,195,2708.0,False,@SoccerSix #SoccerSixNashGrier I would acc cry so much if I got it ⚽️🙏🏼🙏🏼🙋🏼🙋🏼🙋🏼🙋🏼🙋🏼😰😰😰❤️⚽️❤️❤️⚽️⚽️⚽️,GB,twitter,-1.0,51.394368557245095,0.0262989999999999
791,96,9368.0,False,@Zemph I've hit 2 quad heads and a 5on and 20 plus quad feeds etc it's mad,GB,twitter,-1.0,51.14780056865431,0.327605
792,250,13275.0,False,Why are you so obsessed with me 😩😩,GB,twitter,-1.0,52.039182110055926,-2.4280390000000005
793,516,27493.0,False,@Jonnyy___ Would prefer someone that runs it normally.,GB,twitter,-1.0,55.85839558130999,-4.2417515
794,1966,6038.0,False,🙊🙈,GB,twitter,0.0,50.88229482721381,-1.0286495
795,1070,4835.0,False,@ManCityArmy1894 agreed. Loved him in that. See him in Wolfhall?,GB,twitter,1.0,53.71427619990924,-2.241185
796,2153,15301.0,False,I'm going to try and watch The Pit and the Pendulum.,GB,twitter,1.0,51.51448212166734,-0.0929105
797,1082,48106.0,False,What do u call a cow with a twitch,GB,twitter,-1.0,53.84119157314604,-3.032089000000001
798,2008,15276.0,False,I can't eat cheese balls without having like 4 of them in my hand,GB,twitter,1.0,53.802038177843606,-1.5654900000000005
799,264,3697.0,False,Want my birthday to hurry😝🙄,GB,twitter,1.0,52.65552136029736,-0.4871304999999999
800,321,687.0,False,em.o.gram and abigailkenyon checking out the minute details in @lauramcallaghan 's work 👌🏻🤓 @ KK… https://t.co/DNHjZpXh9p,GB,twitter,-1.0,51.5271785,-0.0805213
801,283,2469.0,False,"Now the drugs don't work, they just make you worse, but I know I'll see your face again",GB,twitter,-1.0,53.49745810140566,-1.285562
802,154,43533.0,False,loool I'm so annoying on sc,GB,twitter,-1.0,51.39781057661456,-0.252754
803,2042,103339.0,False,@iamhamesh Thumb wars are for imperialists.,GB,twitter,-1.0,51.644318675742966,-3.945734999999999
804,1406,6156.0,False,Working for social services why did I ever do this! Dealing with cunts daily 😩,GB,twitter,-1.0,51.33536451019933,1.3123455000000002
805,81,122487.0,False,This happens every time I talk about you:),GB,twitter,-1.0,53.419914903420405,-2.915427
806,553,29322.0,False,😄شعليكم ياموظفين اوريدوو صيتكم عالي بس مايدرون بالمستخبي مقيولة الصيت ولا الغنى !  https://t.co/WOF2UTQ5il,GB,twitter,0.0,53.84119157314604,-3.032089000000001
807,190,29757.0,False,NO MORE WORK. I AM FREE. HOLIDAY TIME IS HERE,GB,twitter,1.0,50.92135482814837,-1.3964669999999997
808,2457,40740.0,False,not a clue ahaha https://t.co/Y0rjjFokC0,GB,twitter,-1.0,51.63335610131152,-2.6772815
809,224,10573.0,False,Ive had my new phone for 9 days and I've already fucked it,GB,twitter,1.0,55.94741091501819,-4.568294999999999
810,183,5874.0,False,@Paul_Hates_U depends which girl it is 😂,GB,twitter,-1.0,51.46841029916232,0.0893245
811,1587,20315.0,False,I'm not a selfie man,GB,twitter,-1.0,51.27676464045431,1.0901355
812,2262,53814.0,False,Deep thoughts for T https://t.co/zkDetKGDEM,GB,twitter,1.0,51.45790063398809,-2.58539
813,2983,16846.0,False,@The_Tardis_Toms @MariaPulk @Mr_Pie @3coolkatz @MrMoustacheCat @RosieRoseLA @SquirtTheCat So pretty isn't it?Hopefully have some this yr.,GB,twitter,-1.0,53.802038177843606,-1.5654900000000005
814,1599,15170.0,False,In @TheWellingtonDF on 95p T-bar 🍺 https://t.co/OqPGMV7PKF,GB,twitter,-1.0,54.12076232089952,-3.2125335000000006
815,1664,148677.0,False,@hometownoffic lads think you's should do fanfests xxxx@,GB,twitter,-1.0,52.44725408864302,-1.7874955000000006
816,1991,3068.0,False,"The Joint Committee of the European Supervisory Authorities (EBA, EIOPA, ESMA ESAs) launched its dedicated website https://t.co/M7cng03zqQ",GB,twitter,0.0,51.50009845259365,-0.148936
817,432,33516.0,False,someone asked me what my hobbies were and I realised I have none 😕,GB,twitter,-1.0,51.54765285291366,-0.0601675
818,407,19450.0,False,just sobbing because I don't want to put off uni for another year but then don't want to settle for a course that I'm not passionate about,GB,twitter,0.0,53.65511012384002,-2.1735065
819,317,12711.0,False,@Leahmorganxx sup wi you,GB,twitter,1.0,53.42500746506978,-1.2084370000000002
820,509,7417.0,False,"@emilyevans11 is sending me under u know , pisssssssss ed😩",GB,twitter,-1.0,53.41462347939496,-2.1556405
821,2457,40743.0,False,nope.  https://t.co/PgIbllYCLG,GB,twitter,0.0,51.63335610131152,-2.6772815
822,269,105518.0,False,https://t.co/qAQ0UoZAzu,GB,twitter,0.0,52.02872122990461,-3.2106980000000007
823,0,1702439.0,False,"Bang My Head by David Guetta Featuring Sia And Fetty Wap is #nowplaying in Anchor Inn, Loughborough.",GB,twitter,0.0,52.79187792,-1.25361395
824,43,94.0,False,Cory is my boyfriend,GB,twitter,1.0,52.530541925714566,-2.2038685000000005
825,2262,53814.0,False,Deep thoughts from T  https://t.co/zkDetKGDEM,GB,twitter,1.0,51.45790063398809,-2.58539
826,519,1199.0,False,"BESTDAY🐮🐔🐥 on Sunday we visited Bucklebury farm in Reading,Berks which is hands down the best… https://t.co/7vrmzRD5YL",GB,twitter,1.0,51.43036944,-1.20284167
827,2457,40744.0,False,never been  https://t.co/NjULfC6ilz,GB,twitter,0.0,51.63335610131152,-2.6772815
828,458,49787.0,False,Dè kraken 👑,GB,twitter,0.0,52.626293532909706,-1.13067
829,545,8603.0,False,keep gettin this shooting pain in my chest n ma heart feels lit its about to explode&am honestly hopin this is my Tachycardia killing me xx,GB,twitter,-1.0,55.85839558130999,-4.2417515
830,379,3436.0,False,"За завършек, ще си припомня с усмивка как 60+г. библиотекар, пя и танцува с децата, чете им приказки... Чувствам се ненормално нормално! <3",GB,twitter,0.0,51.51605982148212,0.044914
831,491,629.0,False,😂😂😂😂😂🎶🎶⚽️⚽️🏆🔊🔊🔊🔊👏🏼👏🏼👏🏼#WillGriggsOnFire #Brilliant https://t.co/CR5XHiMhsC,GB,twitter,0.0,52.0571262016396,1.1616629999999997
832,1323,14293.0,False,"@jessielou_xo @Katie_Newton_ @arccticfoxx wow Jess, wow",GB,twitter,1.0,53.60940388839056,-2.153001
833,389,1758.0,False,#AskMayaAndTina hire me,GB,twitter,-1.0,57.78663118391636,-4.200440999999999
834,260,432.0,False,الإنجليزي يعزّك ي خي. 🙂,GB,twitter,0.0,54.9920651180037,-1.6453615
835,962,145886.0,False,"@BlasianChinxx ah man, thought it was June 😩",GB,twitter,-1.0,51.61191284168327,-0.2108945
836,837,8428.0,False,I'm a joken😭🙊,GB,twitter,-1.0,52.596279428808245,-1.999259
837,179,35751.0,False,hey ash when r u FINISEHD working,GB,twitter,-1.0,50.74229888148258,-1.852607
838,999,6570.0,False,@oliviajamesx @wavysis lemme read this now 😭,GB,twitter,-1.0,51.58500991494593,0.0788629999999999
839,962,44197.0,False,#AfroTurf https://t.co/KxbLFz0ujM,GB,twitter,-1.0,55.943259273756,-3.2030085
840,722,21907.0,False,Morocco a month away :o,GB,twitter,-1.0,54.9920651180037,-1.6453615
841,431,1610.0,False,@h0llieroberts0n Ah fuck off,GB,twitter,-1.0,55.02801629516445,-1.458029
842,121,28579.0,False,"Occasionally some1 on my facebook shares a 'why didn't you stop them grandad' meme with a photo of lots of brown ppl.

My favourite memes.",GB,twitter,0.0,51.576382,0.011841
843,81,122488.0,False,اخاف اموت من شوقي و انت مطول غيابك...,GB,twitter,0.0,53.419914903420405,-2.915427
844,2629,31101.0,False,"@thescript Power, we've had a selfie drought lately. Any chance of one before bed?",GB,twitter,1.0,54.9779371296568,-1.4407025
845,55,70.0,False,Lol something you would share😅😭 https://t.co/VzFwHubk4m,GB,twitter,0.0,53.47534904324797,-2.3495664999999994
846,296,527.0,False,Thank you #CGCawards for an epic evening and congratulations to all the winners. Time for bed!,GB,twitter,1.0,51.39781057661456,-0.252754
847,675,32310.0,False,I've just remembered I get my exam results in 8 days oh shit,GB,twitter,1.0,51.465826602329074,-2.492508
848,392,31604.0,False,"#TJRSummerFun4June Day 1 - Gif
Blonde hair & lipgloss & killer eyeliner
💋💋💋💄💋💋💋💄
💋💋💋💄💋💋💋💄
@TommyJoeRatliff https://t.co/g2iKKbA7UN",GB,twitter,0.0,52.49405270288055,-1.8906405
849,521,8205.0,False,"@xXxOPEXOBxXx @Ciocia @Melon_Head21 I know its hard, but you are being honest about who you really are, Jamal.",GB,twitter,-1.0,57.50503183042213,-1.7952475
850,108,23366.0,False,"Já vi todos os snaps, vou tentar dormir Pq não tem mais nada pra fazer",GB,twitter,0.0,52.03360633916026,-0.7640635
851,461,7710.0,False,@sirensong1208 Just gorgeous!!,GB,twitter,1.0,51.89446585216564,-0.4323374999999999
852,1104,79651.0,False,@StuWB patting,GB,twitter,-1.0,51.4081263733163,-0.8415085000000001
853,483,4914.0,False,FUCK YOU. (Quite literally),GB,twitter,-1.0,53.20293020080783,-3.0294145
854,921,25351.0,False,@pipsuxx the only problem with wish lists is that i wanna get people stuff but its always $$ for me...sendin u cookie cutter vibes tho,GB,twitter,0.0,51.39781057661456,-0.252754
855,402,11970.0,False,Why am I so upset over Taylor and Calvin's split? Clearly in need of sleepb,GB,twitter,-1.0,54.8611977832619,-1.5900065
856,385,6399.0,False,I love my friends 💛 @lalaminto98 @GracePurvey @mollytudor15 @fionaeaster1 @hanthompsonZ https://t.co/fFLaSNaCyz,GB,twitter,0.0,54.51730361356013,-1.3071290000000002
857,272,769.0,False,@jack_soutar2 thank you jack see you Friday 😀,GB,twitter,1.0,56.49549125399503,-3.055158
858,2723,27039.0,False,Ain't gna stress it anymore😴,GB,twitter,-1.0,51.45255330711058,-0.9820305
859,249,3792.0,False,#TUF23 harper v green I am totally in love with woman's mma @ufc @danawhite tough as fuck,GB,twitter,0.0,55.85992124362443,-4.031101499999999
860,1204,25785.0,False,I am up in less than 6 hours and I feel shit and I have to babysit which will make me feel worse and she thinks it's cool to go awol,GB,twitter,-1.0,51.394368557245095,0.0262989999999999
861,274,26009.0,False,I'm always tired but never of you,GB,twitter,-1.0,52.530541925714566,-2.2038685000000005
862,522,21637.0,False,@YeezyTalkWW @martajazurek,GB,twitter,0.0,52.38107293044398,-2.2506990000000004
863,601,11153.0,False,nice that I can divert to sadness to tumblr now instead of being a depressing bitch on here,GB,twitter,0.0,51.54219923947426,-2.4225325
864,516,27494.0,False,@Jonnyy___ Of-course you have to hit me with the ego you weirdo i just want someone that runs it more frequently than you.,GB,twitter,-1.0,55.85839558130999,-4.2417515
865,827,9139.0,False,@eddireader and that will be more than fine :-),GB,twitter,1.0,55.85839558130999,-4.2417515
866,501,40756.0,False,@reza_datoo @saggycake,GB,twitter,0.0,52.583285350952416,-0.265658
867,1394,137133.0,False,Götze a month ago and Götze now https://t.co/r8dCKCzb9B,GB,twitter,0.0,54.51603989375694,-6.062353500000001
868,412,19947.0,False,"Really enjoyed my day today, can't wait for more 💪🏼🙌🏼",GB,twitter,1.0,52.626293532909706,-1.13067
869,499,81277.0,False,"NO GRAVE CAN HOLD MY BODY DOWN
I'LL CRAWL HOME TO HER",GB,twitter,-1.0,51.51483911149297,-0.0350195
870,282,5670.0,False,@mikha1280 @Dryan_Robron @louise8923 @AlbertSnyder3 @Iggy196iggy but I was so pleased he was angry...,GB,twitter,-1.0,54.94889131058395,-1.4448110000000003
871,516,27495.0,False,@Jonnyy___ Other-wise i'd say yes.,GB,twitter,-1.0,55.85839558130999,-4.2417515
872,395,302.0,False,Miles and Alex are fucked😂😂  https://t.co/lS927pyBHV,GB,twitter,-1.0,51.70706023305607,-0.619748
873,179,35754.0,False,can ash be done working please,GB,twitter,-1.0,50.74229888148258,-1.852607
874,63,56.0,False,"#HimalyanTales
Zoro said to the tree --  grow fast or I will trim your branches with my father’s axe https://t.co/axxqxzjRu2",GB,twitter,0.0,53.84119157314604,-3.032089000000001
875,181,3967.0,False,nigel farage looks like a wrinkly scrotum,GB,twitter,1.0,52.93828381112789,1.2090070000000002
876,20,1887.0,False,"Interested in a #Sales #job near #StainesuponThames, England? This could be a great fit: https://t.co/sB5iVJicLu #Hiring",GB,twitter,-1.0,51.43148,-0.515525
877,1027,36645.0,False,@sneezy20340967 tut. How can you offer a guest cold food on a night like this?,GB,twitter,-1.0,52.583285350952416,-0.265658
878,958,58383.0,False,ES 'the worst ward in London for voter registration was Spitalfields and Banglatown in Tower Hamlets...',GB,twitter,0.0,51.51483911149297,-0.0350195
879,91,7035.0,False,@weird_marc make sure @Metalbutty never meets @Lobestrong380 coz he will flip his shit! His eyes have a gravitational pull towards his phone,GB,twitter,-1.0,50.8889421918889,0.3216755
880,138,1044.0,False,For sale.Full rack of camouflage jackets.Excellent condition.£200#bargain https://t.co/1bH8S0c2x0,GB,twitter,0.0,54.6316527208424,-1.644467
881,440,24233.0,False,Got a photo with every fucker in Darlo town you. Have a day off will ya,GB,twitter,-1.0,54.53579056478005,-1.5538284999999998
882,2457,40752.0,False,check my notifications 😂 https://t.co/nyDGagNeJd,GB,twitter,-1.0,51.63335610131152,-2.6772815
883,195,2712.0,False,@SoccerSix #SoccerSixNashGrier ⚽️❤️🙏🏼🙋🏼😰,GB,twitter,0.0,51.394368557245095,0.0262989999999999
884,290,109959.0,False,หงุดหงิด เดี๋ยวจะมีแบบ ด่าโลกสวย เด็กตายล่ะจะทำยังไง จะทำยังไง เด็กผ้าขาวทำห่าไรไม่ผิด ใช่ เเต่พ่อแม่อ่ะ เลี้ยงลูกยังไง ดูลูกซนๆของคุณยังไง,GB,twitter,0.0,51.465826602329074,-2.492508
885,96,9370.0,False,"@Zemph hit me up and we can play time, when I'm back from working though maybe next week",GB,twitter,-1.0,51.14780056865431,0.327605
886,51,4840.0,False,cos IIIiiIiiIiIIiiiIIIii just wanna free somebody!!!!!!!!!!!!!!,GB,twitter,1.0,51.64530734401061,-0.0991635
887,539,7266.0,False,Once the situation starts I never goes away😤,GB,twitter,-1.0,51.26283898419042,-1.0945885000000002
888,653,31701.0,False,@isjaki_ :c hughug,GB,twitter,0.0,54.50636474177487,-6.767316999999999
